0.017415,0.010617,0.006239,0.006563,0.009200,0.028810,0.007009,0.030050,0.004103,0.027356,0.003760,0.010225,0.009731,0.173012,0.007942,0.022622,0.008485,0.007412,0.004181,0.009670,0.002046,0.020986,0.010101,0.001467,0.030043,0.013173,0.036794,0.010686,0.013774,0.020184,0.001745,0.090290,0.007054,0.002079,0.003231,0.001564,0.021580,0.000860,0.018889,0.098678,0.012841,0.022174,0.002361,0.027871,0.013291,0.022967,0.006169,0.000462,0.012809,0.018698
0.008557,0.009459,0.022888,0.020617,0.028921,0.001947,0.054484,0.001348,0.016480,0.052475,0.008035,0.043106,0.008439,0.011629,0.321309,0.088361,0.008208,0.022202,0.002532,0.015593,0.005575,0.008876,0.028936,0.027127,0.067467,0.029458,0.060317,0.032486,0.038062,0.009211,0.019918,0.003453,0.070582,0.010997,0.004181,0.004003,0.033276,0.013675,0.007551,0.036481,0.021126,0.026586,0.004416,0.035184,0.049017,0.020467,0.025217,0.006116,0.011950,0.002663
0.024841,0.030959,0.053077,0.024361,0.014304,0.008035,0.037932,0.008113,0.016254,0.023432,0.058548,0.028569,0.054163,0.038629,0.018465,0.062898,0.074893,0.074335,0.009660,0.019336,0.073503,0.057395,0.030000,0.028901,0.019939,0.034569,0.029712,0.068947,0.039256,0.017870,0.040342,0.003438,0.015271,0.016239,0.040410,0.009676,0.021166,0.040786,0.003978,0.007290,0.021923,0.003088,0.066509,0.012715,0.040719,0.016262,0.046713,0.027672,0.033388,0.001601
0.006256,0.022431,0.013464,0.003456,0.004030,0.021130,0.008326,0.012295,0.011074,0.004821,0.012299,0.010354,0.016986,0.004085,0.005546,0.009550,0.141706,0.003774,0.011525,0.003560,0.023119,0.013446,0.007890,0.001710,0.019247,0.010619,0.002961,0.038454,0.004591,0.032641,0.014965,0.008412,0.032890,0.001457,0.032858,0.002900,0.035125,0.005340,0.020533,0.002824,0.010103,0.010078,0.014728,0.059861,0.023361,0.022707,0.018598,0.006226,0.005308,0.000933
0.000924,0.016239,0.003577,0.002089,0.004030,0.015720,0.023713,0.001348,0.011289,0.004821,0.044495,0.004152,0.010103,0.001989,0.003684,0.003471,0.017980,0.104492,0.002449,0.001662,0.031263,0.003050,0.003844,0.054735,0.004496,0.002175,0.008094,0.003206,0.007474,0.002845,0.035972,0.000665,0.004496,0.012390,0.005207,0.000417,0.004152,0.049574,0.015305,0.002824,0.007181,0.003088,0.006917,0.002931,0.002137,0.002402,0.011899,0.008823,0.008598,0.001514
0.003744,0.045568,0.012001,0.004045,0.004030,0.001417,0.001764,0.001348,0.016259,0.004821,0.016503,0.016586,0.003203,0.001989,0.003684,0.010601,0.005729,0.004038,0.219704,0.022949,0.001765,0.036128,0.019550,0.011515,0.004496,0.020960,0.002961,0.020991,0.003903,0.014768,0.005380,0.001440,0.010340,0.022644,0.003092,0.077198,0.004152,0.014876,0.002180,0.002824,0.017354,0.003088,0.010334,0.013631,0.015348,0.002402,0.005421,0.058564,0.002668,0.001434
0.003869,0.044635,0.015073,0.007361,0.013219,0.005764,0.008039,0.047344,0.019406,0.027096,0.005124,0.013479,0.001972,0.014577,0.006047,0.014185,0.003204,0.010908,0.030170,0.186817,0.004025,0.037986,0.007414,0.018275,0.004496,0.003555,0.004500,0.021088,0.009852,0.021090,0.004558,0.031011,0.012733,0.002826,0.009877,0.048132,0.021849,0.004491,0.006966,0.043889,0.011883,0.030569,0.006169,0.004906,0.006468,0.007806,0.002702,0.014881,0.021009,0.071526
0.001547,0.003430,0.003577,0.002089,0.004030,0.050038,0.034751,0.008766,0.008584,0.004821,0.001234,0.004152,0.021296,0.001989,0.003684,0.003471,0.001010,0.053625,0.003837,0.001662,0.070336,0.003050,0.015697,0.015002,0.004496,0.012186,0.002961,0.003206,0.006216,0.002845,0.035618,0.018195,0.004496,0.000871,0.000915,0.017270,0.004152,0.029200,0.048734,0.002824,0.005144,0.003088,0.002361,0.002931,0.012521,0.002402,0.005452,0.007636,0.001612,0.001544
0.048429,0.024588,0.044219,0.016590,0.008701,0.001652,0.001764,0.010085,0.046371,0.016720,0.014843,0.008655,0.058695,0.011405,0.008333,0.025267,0.020978,0.021483,0.037015,0.050994,0.003542,0.044476,0.021313,0.000725,0.027448,0.044005,0.007231,0.055762,0.054477,0.008859,0.058086,0.004268,0.023905,0.010157,0.083380,0.020251,0.026083,0.009045,0.003108,0.015636,0.023030,0.017847,0.017982,0.012125,0.027314,0.058272,0.023120,0.043174,0.024604,0.001497
0.029811,0.034049,0.008866,0.014203,0.004030,0.002359,0.008138,0.031829,0.015626,0.004821,0.001234,0.004152,0.012336,0.010391,0.008379,0.008921,0.005980,0.009578,0.048196,0.008905,0.009411,0.012660,0.167595,0.029459,0.004496,0.004733,0.005730,0.003206,0.008968,0.023564,0.011136,0.016021,0.009238,0.009952,0.013759,0.063771,0.017892,0.006230,0.003513,0.002824,0.037820,0.003088,0.002361,0.013819,0.021757,0.009228,0.029149,0.046135,0.024662,0.002944
0.000924,0.000614,0.003577,0.002089,0.004030,0.010673,0.002720,0.002124,0.001562,0.004821,0.001234,0.004152,0.000556,0.001989,0.003684,0.003471,0.001010,0.000335,0.001095,0.001662,0.007826,0.003050,0.001336,0.117854,0.004496,0.002175,0.002961,0.003206,0.002131,0.002845,0.029452,0.017405,0.004496,0.000871,0.000915,0.000417,0.004152,0.001307,0.021492,0.002824,0.001296,0.003088,0.002361,0.002931,0.002137,0.002402,0.014446,0.006522,0.000798,0.000933
0.053679,0.030232,0.055467,0.005236,0.016436,0.013235,0.018787,0.013840,0.081847,0.045428,0.006122,0.016886,0.050979,0.042028,0.037276,0.059373,0.047065,0.009195,0.066322,0.022483,0.013019,0.068031,0.038884,0.005458,0.058410,0.066544,0.008236,0.032641,0.063945,0.050017,0.015402,0.012176,0.046532,0.003893,0.064953,0.020835,0.051724,0.000928,0.000225,0.024860,0.019290,0.037325,0.011975,0.040312,0.043102,0.050652,0.051862,0.005961,0.091729,0.003960
0.022455,0.033271,0.025243,0.026582,0.006855,0.020958,0.011077,0.004468,0.036452,0.029491,0.026118,0.004152,0.043737,0.011001,0.016626,0.016999,0.009099,0.020804,0.014888,0.012400,0.004976,0.026080,0.019412,0.010311,0.013296,0.055603,0.022194,0.036483,0.084568,0.013883,0.021281,0.002499,0.004496,0.014231,0.036916,0.002170,0.010479,0.005212,0.002957,0.002824,0.073838,0.003088,0.019244,0.007921,0.002137,0.040279,0.013389,0.026281,0.073298,0.002460
0.008548,0.005207,0.013771,0.005110,0.049762,0.017735,0.015611,0.006905,0.003203,0.031158,0.004270,0.009442,0.004411,0.050929,0.058739,0.012706,0.005765,0.009274,0.003070,0.013149,0.005637,0.015474,0.005690,0.009402,0.011537,0.006454,0.211825,0.009183,0.016194,0.010598,0.009083,0.011693,0.021622,0.000871,0.008285,0.000417,0.053660,0.002118,0.002439,0.036874,0.008472,0.080292,0.006021,0.025475,0.011101,0.007320,0.005130,0.001258,0.008444,0.001503
0.029370,0.024189,0.013739,0.046612,0.014045,0.001360,0.037497,0.002249,0.031564,0.020088,0.051006,0.023648,0.076736,0.015042,0.005781,0.041725,0.039900,0.026083,0.023072,0.005181,0.028674,0.033662,0.057272,0.030674,0.022060,0.044081,0.013147,0.069954,0.042644,0.011100,0.032653,0.003447,0.024404,0.051154,0.029307,0.010947,0.020693,0.030232,0.001339,0.014291,0.120239,0.008971,0.042271,0.010711,0.033044,0.027805,0.037377,0.040500,0.039242,0.002410
0.006954,0.037299,0.006186,0.054424,0.004030,0.005752,0.033956,0.002550,0.014905,0.004821,0.015055,0.008753,0.019400,0.012784,0.006269,0.025795,0.001542,0.015907,0.008363,0.016899,0.006910,0.020718,0.028588,0.041203,0.008963,0.061821,0.017277,0.019935,0.170865,0.014881,0.087311,0.001813,0.010894,0.019340,0.025919,0.002372,0.028167,0.005260,0.010827,0.013403,0.024690,0.003088,0.017381,0.007056,0.016649,0.022765,0.020931,0.012356,0.025219,0.002572
0.026749,0.011193,0.095920,0.009413,0.022099,0.021714,0.032197,0.034515,0.054892,0.031734,0.018005,0.011784,0.011757,0.010989,0.017692,0.014787,0.027416,0.018944,0.013190,0.021602,0.043032,0.013872,0.007312,0.006095,0.027392,0.022168,0.024491,0.006586,0.023565,0.090888,0.002578,0.007158,0.016236,0.002367,0.015358,0.023668,0.064197,0.035561,0.043164,0.028133,0.013542,0.020055,0.004240,0.029312,0.018960,0.032404,0.024614,0.034635,0.003428,0.002168
0.000924,0.000614,0.003577,0.002089,0.004030,0.012319,0.002841,0.001348,0.001021,0.004821,0.001234,0.004152,0.005539,0.003302,0.003684,0.003471,0.001010,0.002396,0.001095,0.001662,0.008805,0.003050,0.001336,0.069163,0.004496,0.002175,0.002961,0.003206,0.002131,0.002845,0.055811,0.001029,0.004496,0.008364,0.005081,0.005866,0.004152,0.005158,0.000225,0.002824,0.001296,0.003088,0.002361,0.002931,0.002137,0.002402,0.000773,0.043732,0.000798,0.000933
0.013794,0.001757,0.003577,0.002089,0.004030,0.009892,0.001764,0.031269,0.007305,0.004821,0.001928,0.010737,0.005927,0.020454,0.003684,0.003471,0.008357,0.006004,0.003790,0.001662,0.018300,0.009070,0.017150,0.004334,0.004496,0.002175,0.002961,0.003206,0.004847,0.006969,0.019408,0.210505,0.004496,0.000871,0.004774,0.010180,0.004152,0.000568,0.050401,0.002824,0.001296,0.003088,0.002361,0.004411,0.008592,0.002402,0.018306,0.006844,0.001486,0.084422
0.005836,0.008994,0.071933,0.039337,0.017769,0.002114,0.034799,0.004088,0.015261,0.042831,0.081402,0.046187,0.015225,0.009618,0.031775,0.049070,0.049989,0.035850,0.006531,0.010287,0.025169,0.048166,0.017237,0.004201,0.055428,0.046153,0.070993,0.043906,0.036047,0.027282,0.002124,0.001638,0.144522,0.002279,0.009283,0.000417,0.036557,0.033647,0.009278,0.012083,0.009111,0.028019,0.027459,0.035793,0.073873,0.075115,0.003541,0.035040,0.010107,0.002379
0.000924,0.002543,0.011272,0.051654,0.004030,0.000361,0.001764,0.004343,0.007572,0.016568,0.026476,0.029272,0.011359,0.004106,0.003684,0.003471,0.006885,0.002467,0.026569,0.004983,0.001852,0.011177,0.011492,0.008555,0.027653,0.003340,0.004695,0.012455,0.005074,0.002845,0.003142,0.001592,0.016457,0.322643,0.002296,0.002409,0.014682,0.020171,0.003080,0.002824,0.003084,0.009872,0.031839,0.004684,0.006140,0.004190,0.000773,0.001404,0.003024,0.000933
0.048758,0.045258,0.021035,0.004145,0.004030,0.032527,0.003367,0.017749,0.037096,0.004821,0.012818,0.004152,0.032140,0.003356,0.003684,0.011040,0.042523,0.014622,0.035574,0.001662,0.015014,0.004838,0.008232,0.007044,0.004496,0.024082,0.002961,0.008289,0.003229,0.018348,0.013969,0.007348,0.004496,0.000871,0.052095,0.026507,0.018061,0.010349,0.011321,0.002824,0.014400,0.003088,0.002361,0.012393,0.013412,0.020414,0.029940,0.026456,0.009447,0.004464
0.008645,0.024364,0.003577,0.002089,0.004030,0.005257,0.001764,0.008183,0.012165,0.004821,0.004373,0.004152,0.002830,0.001989,0.003684,0.003471,0.006044,0.000335,0.094652,0.004662,0.011217,0.009504,0.007968,0.011741,0.004496,0.008758,0.002961,0.003206,0.002131,0.002845,0.002363,0.008767,0.004496,0.006636,0.007520,0.134621,0.004152,0.002817,0.039496,0.002824,0.010049,0.003088,0.007811,0.002931,0.003740,0.002402,0.017242,0.027098,0.000798,0.002784
0.065220,0.030785,0.017565,0.007405,0.042482,0.070235,0.015068,0.021937,0.029770,0.058925,0.007513,0.014217,0.056589,0.042493,0.038393,0.023507,0.082261,0.015277,0.006347,0.023799,0.001706,0.044591,0.026126,0.015561,0.039184,0.021520,0.070715,0.030561,0.014477,0.055591,0.018071,0.027563,0.013465,0.005374,0.059803,0.005643,0.040136,0.001932,0.039790,0.007712,0.009820,0.022008,0.007440,0.020380,0.027750,0.062634,0.051015,0.012252,0.027800,0.011688
0.001405,0.000922,0.003577,0.017737,0.004030,0.000447,0.032035,0.001348,0.005197,0.004821,0.035001,0.004152,0.001475,0.001989,0.003684,0.005369,0.003952,0.021405,0.009872,0.001662,0.009464,0.004590,0.003088,0.072488,0.004496,0.008439,0.002961,0.017796,0.006135,0.002845,0.003085,0.002064,0.004496,0.041706,0.000915,0.016424,0.004152,0.146955,0.005287,0.002824,0.007024,0.003088,0.006827,0.002931,0.006516,0.002402,0.007422,0.039118,0.000798,0.000933
0.001466,0.000997,0.003577,0.002089,0.004030,0.008376,0.001764,0.001348,0.001542,0.004821,0.001234,0.004152,0.000556,0.001989,0.003684,0.003471,0.001010,0.000565,0.001847,0.003142,0.007492,0.003050,0.001336,0.000355,0.004496,0.002175,0.004441,0.003206,0.002131,0.002845,0.000183,0.001084,0.004496,0.000871,0.000915,0.000417,0.004152,0.000868,0.020151,0.002824,0.001296,0.003088,0.002361,0.002931,0.002137,0.002402,0.000773,0.000102,0.000798,0.000933
0.007472,0.008905,0.014009,0.003188,0.044113,0.014582,0.005415,0.152588,0.004288,0.033387,0.001234,0.017223,0.007456,0.099399,0.016083,0.014149,0.009014,0.003307,0.020749,0.071901,0.006472,0.032210,0.020400,0.015448,0.043562,0.019666,0.020723,0.016449,0.008355,0.026540,0.000785,0.088214,0.026283,0.001306,0.005843,0.007042,0.032651,0.002271,0.020645,0.166078,0.016580,0.073691,0.006707,0.049000,0.017152,0.027996,0.005454,0.017110,0.010923,0.153172
0.023312,0.037978,0.011610,0.007040,0.004030,0.006319,0.015126,0.006681,0.021082,0.010058,0.008613,0.008487,0.032713,0.022272,0.003684,0.025021,0.001010,0.015620,0.027466,0.022928,0.033250,0.006266,0.056000,0.047380,0.014706,0.006510,0.005468,0.003206,0.022203,0.016965,0.046657,0.007420,0.004496,0.035890,0.017848,0.039650,0.015482,0.011219,0.031755,0.002824,0.139939,0.003088,0.012927,0.012983,0.009483,0.007421,0.050625,0.016860,0.014287,0.001642
0.007044,0.022320,0.029913,0.006875,0.046705,0.007490,0.011906,0.016300,0.012857,0.035094,0.012114,0.033555,0.006697,0.046995,0.034580,0.062782,0.011848,0.001181,0.069619,0.141739,0.002625,0.070605,0.006976,0.002665,0.112648,0.026945,0.020820,0.038662,0.026823,0.041613,0.001497,0.006508,0.015271,0.009836,0.012749,0.042345,0.053498,0.002278,0.005483,0.057419,0.015201,0.318272,0.021521,0.033956,0.090268,0.065563,0.007331,0.039433,0.015653,0.031601
0.001730,0.003667,0.033548,0.079627,0.013556,0.001171,0.009620,0.005963,0.014253,0.021066,0.056011,0.074932,0.004143,0.012950,0.013567,0.031937,0.007879,0.004644,0.014255,0.009118,0.001727,0.025734,0.010021,0.002653,0.032003,0.015611,0.009573,0.034571,0.012637,0.016210,0.001240,0.004974,0.049115,0.058367,0.003397,0.011508,0.014536,0.031922,0.003534,0.011159,0.017435,0.033534,0.340609,0.023332,0.025771,0.014489,0.011335,0.007029,0.005609,0.001870
0.030271,0.002091,0.030271,0.009125,0.026296,0.042760,0.015793,0.018499,0.010030,0.069488,0.019835,0.007006,0.004333,0.032416,0.020460,0.017943,0.041661,0.018697,0.004910,0.017782,0.040197,0.028708,0.032463,0.006762,0.012668,0.023139,0.024556,0.023882,0.011298,0.032974,0.018489,0.036933,0.029627,0.001361,0.013695,0.017142,0.058270,0.019205,0.069647,0.011462,0.010261,0.009426,0.006568,0.142069,0.031066,0.038552,0.024640,0.004507,0.005789,0.004865
0.032358,0.044732,0.016707,0.019507,0.006800,0.025441,0.022336,0.006867,0.052972,0.007230,0.010932,0.019513,0.059090,0.041380,0.017277,0.047061,0.015102,0.044830,0.005406,0.011617,0.029359,0.009834,0.080767,0.052689,0.028954,0.043806,0.023035,0.023539,0.013717,0.022765,0.039493,0.014578,0.023408,0.007872,0.023711,0.022376,0.015807,0.020360,0.007482,0.015381,0.035040,0.009199,0.002361,0.016479,0.087681,0.029416,0.034212,0.043490,0.032332,0.002510
0.086959,0.007897,0.030779,0.012103,0.018534,0.022366,0.011619,0.035632,0.021959,0.027034,0.008346,0.016000,0.032316,0.005225,0.005955,0.021221,0.078645,0.031886,0.006251,0.026942,0.017115,0.016506,0.014002,0.001743,0.024400,0.023781,0.034331,0.030295,0.027258,0.026055,0.017981,0.003218,0.006954,0.002632,0.066044,0.055667,0.033927,0.016777,0.016865,0.020510,0.022050,0.012177,0.009854,0.010308,0.008789,0.084874,0.040735,0.012733,0.025671,0.002153
0.024048,0.052196,0.012407,0.002089,0.004030,0.119901,0.013394,0.010923,0.006994,0.010006,0.001895,0.004152,0.033562,0.007079,0.008975,0.003471,0.007260,0.056931,0.001095,0.006218,0.101731,0.003050,0.016065,0.044762,0.004496,0.010879,0.002961,0.011486,0.006643,0.006929,0.053944,0.058713,0.004496,0.002395,0.022266,0.007966,0.004152,0.009980,0.040065,0.002824,0.006880,0.003088,0.004131,0.008381,0.022572,0.005586,0.064680,0.048069,0.011712,0.006393
0.000924,0.000614,0.003577,0.003243,0.004030,0.000098,0.001764,0.001348,0.001021,0.004821,0.001888,0.004152,0.001042,0.001989,0.003684,0.003471,0.001609,0.000335,0.001095,0.001662,0.000471,0.003050,0.001336,0.000750,0.004496,0.002175,0.002961,0.003206,0.002131,0.002845,0.000278,0.000665,0.004496,0.001328,0.000915,0.000417,0.004152,0.000568,0.000225,0.002824,0.001296,0.003088,0.002361,0.002931,0.002137,0.002402,0.000773,0.000247,0.002848,0.000933
0.048353,0.017063,0.009478,0.003914,0.004030,0.008243,0.007155,0.003959,0.025426,0.010270,0.003757,0.006610,0.037480,0.020022,0.003684,0.014583,0.013369,0.022081,0.015263,0.013606,0.008821,0.005634,0.027301,0.005218,0.023071,0.027809,0.011922,0.020359,0.018422,0.012201,0.032543,0.005220,0.008156,0.004597,0.021792,0.004420,0.011072,0.004856,0.013385,0.002824,0.012952,0.013626,0.005390,0.009739,0.002137,0.008544,0.029208,0.018709,0.206419,0.005004
0.006428,0.006315,0.013544,0.002089,0.010233,0.016640,0.006057,0.039160,0.009750,0.017297,0.001914,0.004152,0.001173,0.024735,0.003684,0.003471,0.005588,0.001229,0.004622,0.019830,0.001379,0.007014,0.004531,0.006104,0.011028,0.010240,0.002961,0.009277,0.002131,0.008615,0.001579,0.027931,0.004496,0.001948,0.008066,0.006351,0.004152,0.000568,0.012579,0.028790,0.009724,0.003088,0.002361,0.013107,0.002137,0.005782,0.004688,0.002825,0.004283,0.427087
