ABEV3,ALPA4,AMAR3,AZUL4,B3SA3,BBAS3,BBDC3,BBSE3,BRFS3,CCRO3,CIEL3,CMIG4,COGN3,CPFE3,CRFB3,CSNA3,DASA3,ECOR3,EGIE3,ELET3,EMBR3,EQTL3,EZTC3,FLRY3,FRAS3,GGBR4,GOAU4,GRND3,HAPV3,HYPE3,IRBR3,ITUB4,ITSA4,JHSF3,LREN3,MGLU3,MRFG3,MRVE3,MULT3,NEOE3,NTCO3,OIBR3,PCAR3,PETR3,PETR4,PRIO3,RADL3,RAIL3,SAPR4,SBSP3,SCAR3,SMTO3,SUZB3,TEND3,TGMA3,TIMS3,TOTS3,TRPL4,UGPA3,UNIP6,USIM5,VALE3,VBBR3,VIVA3,WEGE3
15.753920555114746,33.96874237060547,62.52687072753906,61.349998474121094,13.05985164642334,38.5504150390625,20.680280685424805,26.72903823852539,35.75,17.29287338256836,5.911285877227783,6.778277397155762,11.670000076293945,24.173418045043945,21.46639060974121,11.02337646484375,63.76413345336914,17.979421615600586,41.56193923950195,32.66336441040039,19.549999237060547,22.324806213378906,53.71678924560547,25.390466690063477,6.387328147888184,14.533452987670898,5.990695953369141,8.69114875793457,12.51183795928955,32.56637191772461,992.6607666015625,30.137779235839844,9.00055980682373,6.712624549865723,53.0236930847168,13.253923416137695,8.69003963470459,19.64742660522461,30.788644790649414,21.302026748657227,45.59689712524414,9.100000381469727,86.61087036132812,12.180148124694824,10.985904693603516,8.188846588134766,21.42609977722168,24.190460205078125,5.153634548187256,54.90609359741211,50.056846618652344,22.50892448425293,40.33429718017578,35.67582702636719,33.15058517456055,13.879278182983398,23.08955192565918,16.3483943939209,23.937984466552734,27.383869171142578,8.080534934997559,39.911739349365234,23.023361206054688,31.232709884643555,17.445825576782227
15.838165283203125,34.06748580932617,62.618350982666016,61.77000045776367,13.105937957763672,38.304290771484375,20.36004066467285,26.74382781982422,36.04999923706055,17.674535751342773,5.764117240905762,6.678598880767822,11.529999732971191,24.6270751953125,21.604053497314453,11.262044906616211,63.76413345336914,18.1769962310791,41.53860855102539,32.74451446533203,19.389999389648438,22.352130889892578,54.356712341308594,26.069917678833008,6.450301170349121,15.005101203918457,6.237914085388184,8.584726333618164,12.541627883911133,32.853572845458984,1007.3634643554688,29.525367736816406,8.87481689453125,6.798084735870361,53.27438735961914,13.656296730041504,8.812131881713867,20.190921783447266,30.717369079589844,21.55807876586914,46.213069915771484,9.600000381469727,84.7680892944336,12.229864120483398,11.04111099243164,8.598190307617188,22.0614013671875,24.578704833984375,5.124828338623047,55.04301452636719,52.6660270690918,22.406105041503906,39.56962203979492,36.360023498535156,33.701175689697266,13.671442031860352,23.255481719970703,16.546472549438477,24.366254806518555,26.541976928710938,8.072254180908203,40.163818359375,23.32766342163086,30.91469955444336,17.98152732849121
15.787618637084961,34.610591888427734,64.4022216796875,60.04999923706055,12.875506401062012,37.19669723510742,19.651809692382812,26.625490188598633,35.43000030517578,17.66544532775879,5.641476154327393,6.596254348754883,11.180000305175781,24.471534729003906,21.080928802490234,10.933877944946289,63.76413345336914,18.354814529418945,41.69417953491211,32.11153793334961,18.93000030517578,22.224611282348633,54.576114654541016,26.005207061767578,6.47728967666626,14.688423156738281,6.042438983917236,8.535061836242676,12.670720100402832,31.774402618408203,988.066162109375,28.895702362060547,8.669656753540039,6.728160858154297,52.78192901611328,13.634349822998047,8.869586944580078,19.611190795898438,30.512474060058594,21.39287757873535,45.666465759277344,10.399999618530273,84.7680892944336,11.862737655639648,10.90125846862793,8.929657936096191,23.244951248168945,24.120777130126953,5.122209548950195,55.07040023803711,52.65617752075195,23.00588035583496,39.339298248291016,37.14195251464844,33.15058517456055,14.015536308288574,23.03849983215332,16.57476806640625,24.010879516601562,25.385181427001953,7.906668663024902,39.2325439453125,22.983320236206055,29.979930877685547,17.772939682006836
16.048776626586914,34.16623306274414,63.80759811401367,59.599998474121094,13.682024955749512,37.48896408081055,19.818096160888672,26.76601791381836,35.599998474121094,17.538225173950195,5.854053020477295,6.522574424743652,11.300000190734863,24.426164627075195,21.365440368652344,11.694624900817871,63.76413345336914,18.167118072509766,41.701961517333984,33.90497589111328,19.200000762939453,22.215503692626953,53.93619155883789,26.587594985961914,6.531267166137695,14.870343208312988,6.15742301940918,8.478304862976074,12.704482078552246,30.982450485229492,1031.4849853515625,29.068204879760742,8.795398712158203,6.666006565093994,53.587772369384766,13.580699920654297,8.69003963470459,19.756122589111328,30.940092086791992,21.211170196533203,47.45535659790039,9.800000190734863,84.7680892944336,11.862737655639648,10.779806137084961,9.22518253326416,23.2912540435791,24.210372924804688,5.213863372802734,55.736759185791016,52.922019958496094,23.14297866821289,41.32008361816406,37.63066482543945,33.11771011352539,14.267309188842773,23.638391494750977,16.433284759521484,24.976781845092773,26.612672805786133,9.007807731628418,39.421600341796875,23.26360321044922,29.633010864257812,18.441377639770508
15.711798667907715,34.235355377197266,63.899078369140625,61.20000076293945,14.027678489685059,39.59648513793945,20.35388946533203,26.802997589111328,34.84000015258789,18.24702262878418,5.821349620819092,6.622256755828857,11.6899995803833,24.821495056152344,21.796789169311523,11.552916526794434,63.76413345336914,18.730209350585938,41.69417953491211,33.68586730957031,18.989999771118164,22.233722686767578,54.99663162231445,26.086091995239258,6.522271633148193,14.930983543395996,6.105680465698242,8.485398292541504,12.770017623901367,30.878007888793945,1008.0526733398438,29.758264541625977,8.967470169067383,6.953468322753906,54.50104522705078,13.797738075256348,8.718768119812012,19.7017765045166,31.64388084411621,21.21942710876465,49.07530212402344,10.699999809265137,82.93451690673828,11.943045616149902,10.912297248840332,9.29107666015625,22.872655868530273,24.678253173828125,5.308137893676758,57.169883728027344,53.148475646972656,23.040157318115234,40.95156478881836,37.52315139770508,33.53682327270508,14.0742826461792,23.890478134155273,16.426210403442383,25.341272354125977,26.381315231323242,9.19822883605957,38.86143112182617,23.599945068359375,30.143756866455078,18.796932220458984
15.998230934143066,34.29460525512695,64.90536499023438,59.459999084472656,14.11120891571045,39.07345199584961,20.243026733398438,26.551536560058594,33.83000183105469,18.01075553894043,5.723237037658691,6.691599369049072,11.670000076293945,24.581710815429688,21.714191436767578,11.120335578918457,63.76413345336914,18.670936584472656,41.904205322265625,33.06911849975586,18.549999237060547,22.25193977355957,54.66752624511719,26.175067901611328,6.603237628936768,14.60083293914795,5.967700481414795,8.506684303283691,12.80974006652832,30.48636817932129,983.7012939453125,29.53400230407715,8.835110664367676,6.860238552093506,53.87428283691406,13.692876815795898,8.69003963470459,19.611190795898438,31.296443939208984,20.913814544677734,48.87653350830078,9.600000381469727,82.93451690673828,11.8971586227417,10.783487319946289,9.085407257080078,22.96712303161621,24.220327377319336,5.357893466949463,57.02383804321289,53.9066162109375,22.877361297607422,40.41720962524414,36.94647216796875,33.692955017089844,13.755365371704102,23.4405517578125,16.34132194519043,25.086132049560547,25.610122680664062,8.958130836486816,37.671077728271484,23.696044921875,30.259397506713867,19.640779495239258
15.62755012512207,34.16623306274414,62.664093017578125,57.47999954223633,13.72523021697998,38.688873291015625,19.707233428955078,25.88589859008789,31.780000686645508,17.647268295288086,5.723237037658691,6.596254348754883,11.279999732971191,23.97899055480957,20.79642677307129,10.255171775817871,63.76413345336914,18.78948402404785,41.087432861328125,31.283798217773438,18.139999389648438,21.91492462158203,53.150001525878906,26.005207061767578,6.522271633148193,13.441927909851074,5.519259452819824,8.315122604370117,12.16031551361084,29.70311164855957,962.566162109375,28.895702362060547,8.643187522888184,6.3707756996154785,52.71925735473633,13.119799613952637,8.058036804199219,18.270565032958984,30.36102294921875,20.93033790588379,47.177085876464844,9.800000190734863,87.07157135009766,11.396183013916016,10.316082000732422,8.941637992858887,23.15234375,23.792264938354492,5.24267053604126,56.21142578125,51.681434631347656,22.114782333374023,37.70860290527344,36.42844009399414,32.8300895690918,13.847684860229492,23.057641983032227,16.008834838867188,24.102001190185547,24.247676849365234,8.320631980895996,35.36740493774414,22.94327735900879,29.392091751098633,19.42270278930664
15.838165283203125,36.58552169799805,63.44167709350586,62.40999984741211,14.137133598327637,39.004234313964844,19.75650978088379,25.893293380737305,31.360000610351562,17.674535751342773,5.927639484405518,6.717604160308838,11.699999809265137,24.115089416503906,21.46639060974121,10.17313003540039,63.76413345336914,18.868513107299805,41.608612060546875,32.70393753051758,18.200000762939453,22.44321632385254,53.46082305908203,26.288312911987305,6.47728967666626,13.610373497009277,5.668739318847656,8.464115142822266,12.412538528442383,29.42461585998535,1017.9310302734375,28.8870849609375,8.676276206970215,6.409622669219971,53.42660140991211,13.897721290588379,8.309401512145996,18.216217041015625,30.868824005126953,21.19464874267578,48.73740005493164,9.600000381469727,87.07157135009766,11.663880348205566,10.599467277526855,9.50473403930664,23.128257751464844,23.792264938354492,5.370987415313721,58.87685775756836,52.8727912902832,22.3718318939209,38.37194061279297,35.744239807128906,33.553253173828125,14.28409481048584,23.788366317749023,16.093725204467773,24.557619094848633,24.17055320739746,8.31235122680664,35.85054397583008,23.22356605529785,30.24012565612793,19.915740966796875
15.416937828063965,37.493988037109375,63.350196838378906,59.869998931884766,13.998872756958008,38.042781829833984,19.337732315063477,26.344444274902344,31.100000381469727,17.265607833862305,5.690532207489014,6.678598880767822,11.699999809265137,24.776132583618164,21.659122467041016,9.964299201965332,63.76413345336914,18.641300201416016,41.24300003051758,32.88247299194336,18.18000030517578,22.106204986572266,53.11343765258789,25.204421997070312,6.297365188598633,13.569944381713867,5.559504985809326,8.343503952026367,12.17421817779541,30.24269676208496,1010.8093872070312,28.438556671142578,8.583621978759766,6.518392086029053,53.72207260131836,13.970880508422852,7.971855640411377,19.06769371032715,31.207351684570312,21.814132690429688,48.05165481567383,9.899999618530273,87.07157135009766,11.610337257385254,10.617871284484863,9.137324333190918,23.817277908325195,23.543392181396484,5.271477222442627,56.95994186401367,52.82355880737305,21.943416595458984,37.79152297973633,36.40888977050781,33.91483688354492,14.158206939697266,23.453319549560547,15.952239990234375,23.792184829711914,23.463624954223633,8.17988395690918,35.53544998168945,22.94327735900879,30.837604522705078,20.095890045166016
15.450637817382812,36.388023376464844,62.664093017578125,59.709999084472656,14.056482315063477,38.304290771484375,19.52248191833496,26.337051391601562,30.600000381469727,17.083866119384766,5.796821117401123,6.583250999450684,11.489999771118164,24.925189971923828,21.218599319458008,10.00158977508545,63.76413345336914,18.137481689453125,40.8385124206543,32.192691802978516,18.100000381469727,22.206398010253906,52.04385757446289,25.608858108520508,6.162422180175781,13.974213600158691,5.691736698150635,8.300934791564941,11.937883377075195,30.851898193359375,1014.7147827148438,28.85257911682129,8.65642261505127,6.425161838531494,53.00577926635742,13.778228759765625,7.7707624435424805,19.185455322265625,31.189533233642578,21.731536865234375,48.647953033447266,9.800000190734863,87.07157135009766,11.851266860961914,10.650991439819336,9.444829940795898,23.20790672302246,23.11532974243164,5.232194900512695,56.859527587890625,52.183570861816406,21.63495445251465,37.321659088134766,35.63672637939453,33.68473815917969,14.032315254211426,23.198043823242188,15.796613693237305,23.655498504638672,22.171871185302734,8.088812828063965,36.060604095458984,23.199541091918945,31.03034019470215,19.42270278930664
15.037832260131836,35.390689849853516,61.33762741088867,59.2599983215332,13.883655548095703,37.33514404296875,19.306926727294922,25.72318458557129,30.549999237060547,16.574983596801758,5.787744998931885,6.479238033294678,11.619999885559082,24.80205726623535,20.7321834564209,9.621216773986816,63.76413345336914,17.51511573791504,40.488460540771484,31.827512741088867,18.139999389648438,21.714540481567383,50.828006744384766,25.07500648498535,6.189411163330078,13.509307861328125,5.4790143966674805,8.1377534866333,11.929939270019531,30.95633316040039,1029.876953125,28.309165954589844,8.510823249816895,6.114391326904297,51.43887710571289,13.607524871826172,7.878490447998047,18.904645919799805,30.895549774169922,21.252464294433594,47.286407470703125,9.800000190734863,87.07157135009766,11.606513977050781,10.470656394958496,9.57062816619873,23.007869720458984,23.095420837402344,5.219101905822754,55.68198776245117,50.883907318115234,21.48072624206543,36.54777145385742,34.97208023071289,32.665733337402344,14.057496070861816,23.820276260375977,15.704646110534668,23.01763916015625,21.015079498291016,7.972902774810791,35.19935607910156,23.063398361206055,30.32685661315918,18.68315315246582
14.818794250488281,35.7066764831543,62.02373123168945,60.130001068115234,14.428055763244629,37.51974105834961,19.44858169555664,25.834125518798828,31.56999969482422,16.765819549560547,5.86142110824585,6.578917980194092,11.649999618530273,25.2751522064209,20.695472717285156,9.710716247558594,63.76413345336914,17.781843185424805,40.91630935668945,31.543479919433594,18.040000915527344,22.680036544799805,50.03267288208008,25.649303436279297,6.189411163330078,13.846196174621582,5.68598747253418,8.166132926940918,12.273517608642578,31.774402618408203,936.6067504882812,28.391145706176758,8.504205703735352,6.269776344299316,51.73434829711914,13.785544395446777,8.079582214355469,18.641956329345703,31.376623153686523,21.880212783813477,47.495113372802734,9.699999809265137,87.07157135009766,11.476491928100586,10.371284484863281,9.578615188598633,22.931928634643555,23.155149459838867,5.266238689422607,56.375732421875,50.95283126831055,21.455026626586914,36.39115524291992,35.949501037597656,32.969791412353516,14.317667007446289,25.02325439453125,15.796613693237305,23.108762741088867,22.011207580566406,8.03085708618164,35.64748764038086,23.503847122192383,31.48326301574707,19.280488967895508
14.869341850280762,34.8772087097168,61.74928665161133,60.79999923706055,14.390609741210938,37.112091064453125,19.520830154418945,25.47911834716797,32.18000030517578,16.447765350341797,5.697694778442383,6.661262035369873,12.300000190734863,24.853900909423828,21.181886672973633,9.882256507873535,63.76413345336914,17.534873962402344,41.11076736450195,31.34059715270996,18.25,23.554447174072266,49.776710510253906,26.4177303314209,6.252384662628174,14.439123153686523,5.795222282409668,8.265460968017578,12.184147834777832,32.844871520996094,948.552734375,28.615516662597656,8.52406120300293,6.293084621429443,50.94643020629883,14.061108589172363,8.115492820739746,19.15827751159668,31.34098243713379,22.251903533935547,48.22060775756836,9.800000190734863,87.07157135009766,11.759486198425293,10.536900520324707,9.744349479675293,22.80413246154785,23.623031616210938,5.237432956695557,57.452857971191406,51.59281921386719,21.960552215576172,35.82916259765625,37.07353591918945,33.07661437988281,14.191778182983398,24.88923454284668,15.98054027557373,22.899179458618164,21.2078800201416,8.105371475219727,36.59976577758789,23.40774917602539,31.521812438964844,19.20937728881836
14.53235912322998,35.15369415283203,61.977989196777344,61.27000045776367,14.21490478515625,38.76578903198242,19.878215789794922,25.612247467041016,32.06999969482422,16.674945831298828,5.763185977935791,6.921299457550049,12.180000305175781,25.404769897460938,21.053401947021484,9.919548034667969,64.74512481689453,17.64354133605957,41.071876525878906,30.837465286254883,18.40999984741211,23.563556671142578,48.55172348022461,27.097183227539062,6.252384662628174,14.41891098022461,5.887208938598633,8.166132926940918,11.594304084777832,33.32353210449219,976.3500366210938,28.788105010986328,8.570385932922363,6.300853252410889,51.21503829956055,13.973318099975586,8.352492332458496,19.565900802612305,30.975725173950195,22.739233016967773,48.20072937011719,9.800000190734863,87.07157135009766,11.656229972839355,10.448572158813477,9.584606170654297,22.561491012573242,23.593168258666992,5.478354454040527,59.28762435913086,53.1878662109375,22.046234130859375,35.37773132324219,37.288570404052734,32.789005279541016,14.09946060180664,24.969005584716797,15.824905395507812,23.154327392578125,21.831262588500977,8.502774238586426,37.103912353515625,23.696044921875,30.442495346069336,19.612337112426758
